StartTime,EndTime,DK_Load,NE_Load,IT_Load,PO_Load,HU_Load,SP_Load,SE_Load,DE_Load,UK_Load,Wind_Onshore_SP,Wind_Onshore_PO,Solar_IT,Solar_DE,Wind_Offshore_NE,Biomass_IT,Solar_NE,Hydro_Water_Reservoir_IT,Hydro_Pumped_Storage_IT,Biomass_PO,Hydro_Pumped_Storage_PO,Hydro_Water_Reservoir_DE,Solar_SE,Wind_Offshore_SP,Wind_Offshore_IT,Solar_SP,Hydro_Run-of-river_and_poundage_DE,Hydro_Run-of-river_and_poundage_SP,Wind_Offshore_DK,Biomass_SP,Hydro_Run-of-river_and_poundage_PO,Wind_Onshore_IT,Hydro_Water_Reservoir_SP,Other_renewable_DE,Geothermal_DE,Hydro_Pumped_Storage_DE,Biomass_DK,Geothermal_SP,Solar_HU,Hydro_Pumped_Storage_SP,Wind_Onshore_DK,Marine_SP,Hydro_Run-of-river_and_poundage_NE,Wind_Onshore_UK,Hydro_Run-of-river_and_poundage_IT,Wind_Onshore_NE,Hydro_Run-of-river_and_poundage_HU,Solar_PO,Geothermal_IT,Other_renewable_SP,Biomass_HU,Other_renewable_HU,Wind_Onshore_DE,Hydro_Water_Reservoir_PO,Wind_Onshore_HU,Geothermal_HU,Wind_Offshore_DE,Wind_Onshore_SE,Hydro_Water_Reservoir_HU,Biomass_NE,Hydro_Water_Reservoir_SE,Solar_DK,Biomass_DE,Marine_SE,green_energy_SP,green_energy_UK,green_energy_DE,green_energy_DK,green_energy_HU,green_energy_SE,green_energy_IT,green_energy_PO,green_energy_NE,label
1649966400,1649970000,3356.0,50048.0,29431.0,19009.0,20005.0,22796.0,15136.0,201242.0,1914.0,3703.0,1436.0,0.0,0.0,577.0,608.0,0.0,121.0,0.0,184.0,0.0,162.0,0.0,0.0,0.0,510.0,5102.0,1069.0,894.0,561.0,254.0,2273.0,1998.0,528.0,103.0,2184.0,851.0,0.0,0.0,19.0,833.0,0.0,0.0,0.0,1400.0,624.0,12.0,0.0,643.0,111.0,551.0,56.0,26575.0,7.0,356.0,0.0,7148.0,2961.0,0.0,0.0,7096.0,0.0,18483.0,0.0,7971.0,0.0,60285.0,2578.0,975.0,10057.0,5045.0,1881.0,1201.0,3
1649970000,1649973600,3180.0,47021.0,26677.0,17787.0,19216.0,21647.0,14473.0,186302.0,1685.0,3777.0,1261.0,0.0,0.0,453.0,615.0,0.0,22.0,0.0,185.0,33.0,147.0,0.0,0.0,0.0,454.0,5119.0,1054.0,979.0,574.0,236.0,2254.0,1171.0,528.0,104.0,2335.0,778.0,0.0,0.0,663.0,922.0,0.0,0.0,0.0,1346.0,693.0,12.0,0.0,643.0,102.0,545.0,56.0,24733.0,0.0,363.0,0.0,5956.0,2967.0,0.0,0.0,5825.0,0.0,18173.0,0.0,7795.0,0.0,57095.0,2679.0,976.0,8792.0,4880.0,1715.0,1146.0,3
1649973600,1649977200,3055.0,43840.0,25122.0,17045.0,18152.0,20377.0,14261.0,175044.0,759.0,3673.0,1238.0,0.0,0.0,321.0,616.0,0.0,19.0,0.0,184.0,0.0,229.0,0.0,0.0,0.0,451.0,5136.0,1033.0,991.0,576.0,238.0,2338.0,798.0,528.0,104.0,3580.0,769.0,0.0,0.0,946.0,1068.0,0.0,0.0,0.0,1218.0,680.0,12.0,0.0,642.0,99.0,550.0,56.0,23627.0,0.0,309.0,0.0,5837.0,2968.0,0.0,0.0,5471.0,0.0,17815.0,0.0,7576.0,0.0,56856.0,2828.0,927.0,8439.0,4833.0,1660.0,1001.0,3
1649977200,1649980800,2987.0,42035.0,24208.0,16763.0,17041.0,19283.0,14181.0,168005.0,643.0,3426.0,1207.0,0.0,0.0,232.0,619.0,0.0,19.0,0.0,184.0,0.0,278.0,0.0,0.0,0.0,452.0,5197.0,1004.0,1170.0,575.0,238.0,2397.0,555.0,528.0,104.0,2229.0,464.0,0.0,0.0,1084.0,1102.0,0.0,0.0,0.0,1169.0,655.0,12.0,0.0,643.0,100.0,541.0,55.0,23463.0,0.0,329.0,0.0,7031.0,2957.0,0.0,0.0,5411.0,0.0,17731.0,0.0,7196.0,0.0,56561.0,2736.0,937.0,8368.0,4847.0,1629.0,887.0,3
1649980800,1649984400,2954.0,41649.0,23960.0,16687.0,16173.0,18515.0,14203.0,162763.0,1231.0,3339.0,1087.0,0.0,0.0,369.0,613.0,0.0,19.0,0.0,183.0,0.0,252.0,0.0,0.0,0.0,413.0,5215.0,993.0,1108.0,578.0,238.0,2444.0,588.0,530.0,104.0,684.0,563.0,0.0,0.0,1456.0,1177.0,0.0,0.0,0.0,1130.0,587.0,12.0,0.0,642.0,95.0,546.0,55.0,23444.0,0.0,326.0,0.0,5870.0,2983.0,0.0,0.0,5399.0,0.0,17796.0,0.0,7462.0,0.0,53895.0,2848.0,939.0,8382.0,4848.0,1508.0,956.0,3
1649984400,1649988000,2985.0,41351.0,24311.0,16886.0,15807.0,18264.0,14365.0,162370.0,1228.0,3332.0,908.0,0.0,0.0,374.0,612.0,0.0,20.0,0.0,184.0,0.0,263.0,0.0,0.0,0.0,373.0,5232.0,1008.0,1152.0,579.0,238.0,2198.0,610.0,532.0,107.0,915.0,677.0,0.0,0.0,1692.0,1246.0,0.0,0.0,0.0,1159.0,603.0,12.0,0.0,642.0,97.0,543.0,52.0,23979.0,0.0,176.0,0.0,5726.0,2945.0,0.0,0.0,5618.0,0.0,17740.0,0.0,7691.0,0.0,54494.0,3075.0,783.0,8563.0,4631.0,1330.0,977.0,3
1649988000,1649991600,3036.0,41636.0,25776.0,17151.0,15699.0,18308.0,14405.0,164467.0,1197.0,3421.0,795.0,0.0,0.0,303.0,614.0,0.0,19.0,5.0,183.0,0.0,259.0,0.0,0.0,0.0,267.0,5225.0,1010.0,1150.0,585.0,238.0,1981.0,770.0,532.0,108.0,811.0,721.0,0.0,0.0,1792.0,1328.0,0.0,0.0,0.0,1220.0,622.0,12.0,9.0,643.0,98.0,538.0,52.0,25284.0,0.0,35.0,0.0,6036.0,2814.0,0.0,0.0,6269.0,0.0,17771.0,0.0,7943.0,0.0,56026.0,3199.0,637.0,9083.0,4482.0,1225.0,925.0,3
1649991600,1649995200,3196.0,43301.0,28850.0,18655.0,15295.0,18669.0,14806.0,164689.0,597.0,3479.0,833.0,41.0,3.0,340.0,617.0,0.0,66.0,174.0,184.0,0.0,296.0,5.0,0.0,0.0,96.0,5199.0,1036.0,1273.0,584.0,237.0,1966.0,814.0,539.0,108.0,606.0,639.0,0.0,21.0,1776.0,1291.0,0.0,0.0,0.0,1807.0,592.0,12.0,75.0,644.0,99.0,551.0,53.0,26209.0,50.0,28.0,0.0,6872.0,2595.0,0.0,0.0,7099.0,3.0,18064.0,0.0,7884.0,0.0,57896.0,3206.0,665.0,9699.0,5315.0,1379.0,932.0,3
1649995200,1649998800,3432.0,46968.0,33014.0,20466.0,15608.0,18848.0,15175.0,165632.0,658.0,3711.0,785.0,1044.0,1471.0,454.0,612.0,3.0,515.0,123.0,175.0,63.0,481.0,32.0,0.0,0.0,63.0,5189.0,1057.0,1400.0,581.0,236.0,2048.0,893.0,544.0,108.0,892.0,657.0,0.0,499.0,1241.0,1183.0,0.0,0.0,0.0,3622.0,636.0,12.0,295.0,644.0,100.0,559.0,57.0,27858.0,57.0,113.0,0.0,6512.0,2286.0,0.0,0.0,8289.0,27.0,18509.0,0.0,7646.0,0.0,61564.0,3267.0,1240.0,10607.0,8608.0,1611.0,1093.0,3
1649998800,1650002400,3716.0,50465.0,36566.0,21731.0,16085.0,19292.0,15887.0,176161.0,1440.0,3693.0,692.0,3415.0,10498.0,349.0,601.0,30.0,638.0,504.0,183.0,183.0,623.0,88.0,0.0,0.0,1452.0,5220.0,1067.0,1214.0,582.0,272.0,1930.0,1101.0,544.0,108.0,1948.0,572.0,0.0,1885.0,828.0,1163.0,0.0,0.0,0.0,4186.0,716.0,12.0,522.0,643.0,104.0,564.0,60.0,28128.0,57.0,267.0,0.0,6482.0,1929.0,0.0,0.0,8818.0,71.0,18832.0,0.0,8827.0,0.0,72383.0,3020.0,2788.0,10835.0,11917.0,1909.0,1095.0,3
1650002400,1650006000,3868.0,52239.0,37044.0,22632.0,16133.0,20701.0,15984.0,189602.0,1710.0,2903.0,834.0,5808.0,26273.0,345.0,592.0,86.0,397.0,990.0,185.0,83.0,816.0,180.0,0.0,0.0,5465.0,5247.0,1063.0,1123.0,586.0,287.0,1643.0,937.0,544.0,105.0,2358.0,603.0,0.0,3542.0,1049.0,1119.0,0.0,0.0,0.0,2602.0,728.0,12.0,996.0,643.0,105.0,574.0,59.0,25728.0,57.0,304.0,0.0,7143.0,1728.0,0.0,0.0,8940.0,133.0,18779.0,0.0,12108.0,0.0,86993.0,2978.0,4491.0,10848.0,12675.0,2442.0,1159.0,3
1650006000,1650009600,3961.0,51343.0,36604.0,22700.0,16164.0,21978.0,15804.0,201206.0,1957.0,2381.0,1177.0,8182.0,45933.0,411.0,593.0,188.0,124.0,927.0,185.0,0.0,784.0,267.0,0.0,0.0,9422.0,5262.0,1046.0,996.0,583.0,259.0,1500.0,688.0,544.0,104.0,1629.0,493.0,0.0,4723.0,804.0,969.0,0.0,0.0,0.0,1884.0,808.0,12.0,1105.0,642.0,105.0,586.0,56.0,24092.0,7.0,277.0,0.0,6947.0,1626.0,0.0,0.0,8859.0,189.0,18424.0,0.0,15029.0,0.0,103719.0,2647.0,5654.0,10752.0,13852.0,2733.0,1407.0,3
1650009600,1650013200,4012.0,48916.0,36122.0,22925.0,15959.0,22334.0,15579.0,207949.0,2051.0,1875.0,1648.0,9857.0,61932.0,374.0,601.0,399.0,126.0,410.0,183.0,0.0,843.0,345.0,0.0,0.0,11621.0,5295.0,1033.0,834.0,563.0,257.0,1513.0,623.0,544.0,104.0,852.0,651.0,0.0,5394.0,1093.0,797.0,0.0,0.0,0.0,1603.0,663.0,12.0,1237.0,636.0,104.0,588.0,56.0,24126.0,0.0,216.0,0.0,7748.0,1584.0,0.0,0.0,8401.0,240.0,18214.0,0.0,16912.0,0.0,119658.0,2522.0,6266.0,10330.0,14746.0,3325.0,1436.0,3
1650013200,1650016800,3965.0,46667.0,34263.0,22864.0,16105.0,22170.0,15170.0,215046.0,2061.0,1564.0,2279.0,10583.0,71377.0,441.0,616.0,506.0,77.0,184.0,184.0,0.0,352.0,398.0,0.0,0.0,12461.0,5305.0,1028.0,746.0,538.0,251.0,1550.0,605.0,544.0,100.0,896.0,720.0,0.0,5471.0,1262.0,676.0,0.0,0.0,0.0,1445.0,496.0,12.0,1452.0,644.0,101.0,585.0,56.0,23596.0,0.0,189.0,0.0,8298.0,1509.0,0.0,0.0,8273.0,271.0,18100.0,0.0,17559.0,0.0,128568.0,2413.0,6313.0,10180.0,15099.0,4166.0,1443.0,3
1650016800,1650020400,3914.0,43690.0,33520.0,22982.0,16221.0,22325.0,14749.0,211654.0,2066.0,1309.0,2869.0,10676.0,74620.0,517.0,620.0,509.0,79.0,0.0,185.0,0.0,757.0,428.0,0.0,0.0,13000.0,5326.0,1023.0,633.0,529.0,250.0,1622.0,596.0,544.0,100.0,1226.0,672.0,0.0,4968.0,2043.0,573.0,0.0,0.0,0.0,1349.0,390.0,12.0,1916.0,643.0,102.0,587.0,56.0,24969.0,0.0,180.0,0.0,7461.0,1448.0,0.0,0.0,8092.0,299.0,17970.0,0.0,18602.0,0.0,132973.0,2177.0,5803.0,9968.0,14989.0,5220.0,1416.0,3
1650020400,1650024000,3828.0,41828.0,33797.0,22229.0,16647.0,22254.0,14373.0,202950.0,2032.0,1094.0,3507.0,10135.0,76067.0,335.0,618.0,470.0,79.0,0.0,207.0,0.0,834.0,422.0,0.0,0.0,12832.0,5339.0,1020.0,497.0,540.0,251.0,1676.0,632.0,544.0,96.0,1537.0,606.0,0.0,3945.0,2432.0,477.0,0.0,0.0,0.0,1365.0,390.0,12.0,1549.0,643.0,101.0,580.0,52.0,26830.0,0.0,149.0,0.0,5972.0,1352.0,0.0,0.0,7610.0,316.0,17960.0,0.0,18651.0,0.0,135179.0,1896.0,4738.0,9384.0,14516.0,5514.0,1195.0,1
1650024000,1650027600,3794.0,40680.0,33651.0,22514.0,17330.0,21307.0,14260.0,195930.0,1971.0,1154.0,3887.0,8878.0,73088.0,384.0,617.0,399.0,78.0,0.0,214.0,309.0,989.0,381.0,0.0,0.0,12584.0,5384.0,994.0,376.0,542.0,250.0,1612.0,634.0,540.0,96.0,301.0,558.0,0.0,2952.0,2594.0,440.0,0.0,0.0,0.0,1371.0,474.0,13.0,1562.0,642.0,103.0,583.0,55.0,28188.0,0.0,109.0,0.0,4792.0,1265.0,0.0,0.0,7780.0,286.0,17895.0,0.0,18605.0,0.0,131273.0,1660.0,3712.0,9426.0,13198.0,6222.0,1257.0,1
1650027600,1650031200,3857.0,41082.0,33598.0,22197.0,17536.0,20724.0,14276.0,193268.0,1903.0,1261.0,4364.0,7389.0,63357.0,479.0,612.0,368.0,93.0,3.0,218.0,364.0,885.0,296.0,0.0,0.0,12350.0,5391.0,986.0,329.0,539.0,251.0,1557.0,631.0,532.0,93.0,296.0,541.0,0.0,2174.0,2591.0,429.0,0.0,0.0,0.0,1466.0,685.0,12.0,915.0,640.0,103.0,571.0,57.0,29801.0,0.0,68.0,0.0,4027.0,1171.0,0.0,0.0,8116.0,243.0,17930.0,0.0,18461.0,0.0,122312.0,1542.0,2882.0,9583.0,11760.0,6112.0,1532.0,1
1650031200,1650034800,3992.0,43484.0,33182.0,22072.0,17706.0,20522.0,14510.0,190668.0,1849.0,1276.0,4596.0,4891.0,49966.0,516.0,612.0,286.0,123.0,113.0,218.0,423.0,333.0,180.0,0.0,0.0,11403.0,5413.0,982.0,239.0,548.0,255.0,1432.0,795.0,540.0,92.0,1083.0,607.0,0.0,1573.0,2126.0,353.0,0.0,0.0,0.0,1536.0,744.0,12.0,582.0,637.0,102.0,567.0,57.0,31469.0,0.0,127.0,0.0,2746.0,1031.0,0.0,0.0,8616.0,180.0,18237.0,0.0,17232.0,0.0,109879.0,1379.0,2336.0,9827.0,9344.0,6074.0,1546.0,1
1650034800,1650038400,4043.0,47998.0,33335.0,21784.0,17713.0,20602.0,14847.0,193836.0,1944.0,1291.0,4670.0,1943.0,32288.0,369.0,608.0,153.0,199.0,349.0,219.0,720.0,408.0,79.0,0.0,0.0,9295.0,5424.0,999.0,161.0,568.0,274.0,1324.0,1296.0,542.0,93.0,4353.0,718.0,0.0,908.0,1438.0,287.0,0.0,0.0,0.0,2054.0,737.0,12.0,262.0,639.0,100.0,558.0,60.0,31661.0,50.0,61.0,0.0,2146.0,887.0,0.0,0.0,9361.0,112.0,18926.0,0.0,14987.0,0.0,95841.0,1278.0,1599.0,10327.0,7116.0,6195.0,1259.0,1
1650038400,1650042000,3945.0,50493.0,34855.0,21839.0,18140.0,21107.0,15173.0,198211.0,2040.0,1500.0,4501.0,242.0,13934.0,579.0,619.0,76.0,681.0,493.0,219.0,902.0,646.0,12.0,0.0,0.0,5217.0,5461.0,1049.0,117.0,573.0,282.0,1460.0,2197.0,544.0,96.0,7122.0,771.0,0.0,304.0,167.0,253.0,0.0,0.0,0.0,4251.0,800.0,12.0,78.0,639.0,102.0,560.0,60.0,33530.0,57.0,35.0,0.0,1681.0,799.0,0.0,0.0,9614.0,46.0,19485.0,0.0,10805.0,0.0,82499.0,1187.0,971.0,10425.0,8385.0,6039.0,1455.0,1
1650042000,1650045600,3872.0,52258.0,35541.0,22196.0,19185.0,22222.0,15544.0,200520.0,999.0,1862.0,4549.0,0.0,2224.0,1143.0,654.0,20.0,851.0,671.0,218.0,1035.0,277.0,1.0,0.0,0.0,1464.0,5465.0,1086.0,74.0,572.0,308.0,1530.0,3252.0,544.0,97.0,11170.0,809.0,0.0,12.0,0.0,180.0,0.0,0.0,0.0,4628.0,881.0,12.0,9.0,641.0,100.0,556.0,57.0,35395.0,57.0,79.0,0.0,1686.0,785.0,0.0,0.0,9570.0,5.0,19512.0,0.0,8336.0,0.0,76370.0,1068.0,716.0,10356.0,8975.0,6176.0,2044.0,1
1650045600,1650049200,3709.0,52519.0,33047.0,21043.0,19530.0,23920.0,15467.0,198925.0,938.0,2420.0,4674.0,0.0,10.0,1617.0,652.0,1.0,447.0,193.0,217.0,662.0,289.0,0.0,0.0,0.0,647.0,5468.0,1083.0,129.0,574.0,309.0,1642.0,3149.0,544.0,102.0,12620.0,917.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,2988.0,1104.0,12.0,0.0,643.0,98.0,554.0,60.0,37284.0,57.0,435.0,0.0,2392.0,797.0,0.0,0.0,9111.0,0.0,19398.0,0.0,7971.0,0.0,78107.0,1200.0,1061.0,9908.0,6565.0,5919.0,2722.0,1
1650049200,1650052800,3628.0,50469.0,30176.0,19458.0,18593.0,23335.0,15126.0,193634.0,1886.0,2836.0,4619.0,0.0,0.0,1925.0,661.0,0.0,148.0,138.0,219.0,263.0,614.0,0.0,0.0,0.0,593.0,5473.0,1074.0,174.0,572.0,289.0,1487.0,2779.0,544.0,104.0,3998.0,768.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,1915.0,1262.0,12.0,0.0,642.0,96.0,552.0,60.0,38721.0,7.0,603.0,0.0,3632.0,841.0,0.0,0.0,8655.0,0.0,19176.0,0.0,7950.0,0.0,72262.0,1066.0,1227.0,9496.0,4991.0,5397.0,3187.0,1
1650052800,1650056400,3465.0,47889.0,27773.0,17838.0,17607.0,22004.0,14691.0,185877.0,1803.0,3238.0,4568.0,0.0,0.0,2049.0,613.0,0.0,127.0,0.0,218.0,115.0,414.0,0.0,0.0,0.0,546.0,5452.0,1035.0,188.0,570.0,279.0,1308.0,2463.0,544.0,108.0,862.0,750.0,0.0,0.0,90.0,99.0,0.0,0.0,0.0,1630.0,1234.0,12.0,0.0,643.0,97.0,557.0,60.0,40128.0,0.0,647.0,0.0,4248.0,950.0,0.0,0.0,8541.0,0.0,18862.0,0.0,8039.0,0.0,70618.0,1037.0,1276.0,9491.0,4321.0,5180.0,3283.0,1
1650056400,1650060000,3293.0,45340.0,25421.0,16506.0,16561.0,21017.0,14528.0,175210.0,1616.0,3754.0,4525.0,0.0,0.0,2347.0,580.0,0.0,87.0,0.0,220.0,1.0,482.0,0.0,0.0,0.0,437.0,5456.0,1015.0,122.0,550.0,260.0,1361.0,1450.0,545.0,111.0,856.0,544.0,0.0,0.0,899.0,98.0,0.0,0.0,0.0,1388.0,1221.0,12.0,0.0,643.0,93.0,548.0,57.0,40079.0,0.0,709.0,0.0,5002.0,1087.0,0.0,0.0,8296.0,0.0,18615.0,0.0,8198.0,0.0,71146.0,764.0,1326.0,9383.0,4059.0,5006.0,3568.0,1
1650060000,1650063600,3202.0,43171.0,23846.0,15677.0,15567.0,19845.0,14259.0,164438.0,1419.0,4083.0,4302.0,0.0,0.0,1927.0,572.0,0.0,190.0,0.0,198.0,0.0,237.0,0.0,0.0,0.0,404.0,5469.0,983.0,139.0,531.0,243.0,1320.0,1015.0,544.0,112.0,764.0,657.0,0.0,0.0,1332.0,95.0,0.0,0.0,0.0,1397.0,1100.0,12.0,0.0,643.0,93.0,555.0,55.0,41231.0,0.0,718.0,0.0,4909.0,1331.0,0.0,0.0,7911.0,0.0,18242.0,0.0,8441.0,0.0,71508.0,891.0,1340.0,9242.0,4122.0,4743.0,3027.0,1
1650063600,1650067200,3168.0,41309.0,22805.0,15368.0,14789.0,18802.0,14313.0,158928.0,1273.0,3849.0,4133.0,0.0,0.0,1742.0,586.0,0.0,89.0,0.0,193.0,0.0,218.0,0.0,0.0,0.0,403.0,5478.0,964.0,103.0,552.0,243.0,1519.0,767.0,544.0,114.0,393.0,713.0,0.0,0.0,1632.0,90.0,0.0,0.0,0.0,1327.0,1089.0,12.0,0.0,643.0,93.0,555.0,55.0,41252.0,0.0,936.0,0.0,6358.0,1533.0,0.0,0.0,7820.0,0.0,18091.0,0.0,8260.0,0.0,72448.0,906.0,1558.0,9353.0,4164.0,4569.0,2831.0,1
1650067200,1650070800,3188.0,40322.0,22241.0,15176.0,14279.0,18325.0,14470.0,157866.0,1192.0,3588.0,3863.0,0.0,0.0,1288.0,591.0,0.0,60.0,0.0,192.0,0.0,176.0,0.0,0.0,0.0,381.0,5429.0,961.0,94.0,566.0,243.0,1913.0,758.0,544.0,116.0,369.0,670.0,0.0,0.0,1613.0,86.0,0.0,0.0,0.0,1262.0,1046.0,12.0,0.0,644.0,91.0,550.0,50.0,43059.0,0.0,918.0,0.0,7200.0,1722.0,0.0,0.0,7661.0,0.0,18027.0,0.0,7958.0,0.0,74920.0,850.0,1530.0,9383.0,4470.0,4298.0,2334.0,1
1650070800,1650074400,3228.0,39887.0,22281.0,15180.0,14083.0,18090.0,14685.0,158865.0,1186.0,3367.0,3803.0,0.0,0.0,1018.0,592.0,0.0,64.0,0.0,191.0,0.0,134.0,0.0,0.0,0.0,347.0,5386.0,1003.0,108.0,577.0,243.0,2164.0,790.0,544.0,116.0,131.0,647.0,0.0,0.0,1490.0,86.0,0.0,0.0,0.0,1387.0,988.0,12.0,0.0,645.0,92.0,549.0,47.0,45703.0,0.0,843.0,0.0,8345.0,1947.0,0.0,0.0,7692.0,0.0,17990.0,0.0,7666.0,0.0,78349.0,841.0,1451.0,9639.0,4852.0,4237.0,2006.0,1
1650074400,1650078000,3278.0,39577.0,22697.0,14855.0,14400.0,18187.0,14709.0,162295.0,1143.0,3525.0,3731.0,0.0,0.0,904.0,591.0,0.0,147.0,14.0,192.0,0.0,230.0,0.0,0.0,0.0,261.0,5380.0,990.0,68.0,575.0,243.0,2341.0,782.0,544.0,116.0,202.0,586.0,0.0,0.0,1428.0,101.0,0.0,0.0,0.0,1310.0,1300.0,12.0,11.0,645.0,94.0,549.0,45.0,45865.0,0.0,900.0,0.0,9669.0,2088.0,0.0,0.0,7743.0,1.0,18039.0,0.0,7655.0,0.0,80045.0,756.0,1506.0,9831.0,5048.0,4177.0,2204.0,1
1650078000,1650081600,3355.0,39766.0,23259.0,15331.0,14850.0,18932.0,14638.0,165962.0,1133.0,3846.0,3490.0,53.0,7.0,1061.0,592.0,0.0,157.0,13.0,193.0,0.0,164.0,7.0,0.0,0.0,202.0,5367.0,1006.0,71.0,574.0,243.0,2353.0,942.0,544.0,118.0,320.0,558.0,0.0,7.0,1676.0,110.0,0.0,0.0,0.0,1542.0,1610.0,12.0,129.0,644.0,92.0,553.0,48.0,45332.0,0.0,814.0,0.0,11729.0,2080.0,0.0,0.0,7752.0,20.0,18343.0,0.0,8338.0,0.0,81924.0,759.0,1434.0,9839.0,5354.0,4055.0,2671.0,1
1650081600,1650085200,3550.0,40733.0,24767.0,16468.0,15831.0,19360.0,14935.0,172308.0,1158.0,4208.0,3044.0,1150.0,2024.0,1914.0,591.0,9.0,171.0,58.0,192.0,49.0,240.0,48.0,0.0,0.0,142.0,5351.0,1008.0,111.0,572.0,243.0,2180.0,1157.0,544.0,120.0,490.0,644.0,0.0,288.0,1492.0,116.0,0.0,0.0,0.0,2032.0,2085.0,12.0,686.0,647.0,93.0,557.0,52.0,43839.0,0.0,751.0,0.0,11839.0,2098.0,0.0,0.0,8058.0,147.0,18725.0,0.0,8672.0,0.0,83172.0,1018.0,1660.0,10204.0,6829.0,4214.0,4008.0,1
1650085200,1650088800,3719.0,40798.0,27247.0,17962.0,16853.0,20287.0,15154.0,183067.0,604.0,4163.0,3162.0,3976.0,14735.0,2267.0,587.0,133.0,222.0,37.0,194.0,77.0,223.0,130.0,0.0,0.0,2018.0,5298.0,987.0,117.0,570.0,267.0,2409.0,1128.0,544.0,119.0,4947.0,592.0,0.0,1170.0,1522.0,91.0,0.0,0.0,0.0,2359.0,2635.0,12.0,1602.0,643.0,95.0,568.0,59.0,36804.0,47.0,715.0,0.0,9623.0,1863.0,0.0,0.0,8250.0,405.0,19010.0,0.0,10483.0,0.0,91303.0,1205.0,2524.0,10243.0,10233.0,5349.0,5035.0,1
1650088800,1650092400,3763.0,39728.0,28923.0,18610.0,17461.0,21889.0,14804.0,196394.0,733.0,3706.0,3655.0,7088.0,36615.0,2855.0,587.0,465.0,185.0,28.0,191.0,203.0,95.0,247.0,0.0,0.0,6743.0,5273.0,995.0,135.0,550.0,273.0,2984.0,868.0,544.0,116.0,5554.0,574.0,0.0,2059.0,1642.0,110.0,0.0,0.0,0.0,2082.0,2616.0,12.0,2284.0,643.0,97.0,571.0,60.0,30267.0,57.0,943.0,0.0,8464.0,1389.0,0.0,0.0,8256.0,708.0,18965.0,0.0,14601.0,0.0,105893.0,1527.0,3645.0,9892.0,13597.0,6663.0,5936.0,1
1650092400,1650096000,3808.0,37047.0,28758.0,18825.0,18043.0,22937.0,14404.0,205836.0,1611.0,4314.0,3761.0,9377.0,62222.0,2420.0,591.0,857.0,78.0,49.0,195.0,366.0,167.0,355.0,0.0,0.0,10777.0,5208.0,972.0,211.0,503.0,266.0,3214.0,504.0,537.0,116.0,1576.0,429.0,0.0,2432.0,2502.0,147.0,0.0,0.0,0.0,1569.0,1935.0,12.0,3078.0,639.0,96.0,571.0,60.0,29129.0,7.0,1116.0,0.0,8654.0,1101.0,0.0,0.0,8287.0,912.0,18521.0,0.0,19668.0,0.0,126130.0,1699.0,4191.0,9743.0,15517.0,7673.0,5212.0,0
1650096000,1650099600,3756.0,32742.0,27947.0,18417.0,18306.0,23144.0,13898.0,212570.0,1698.0,3964.0,3598.0,10847.0,88429.0,2013.0,569.0,1152.0,74.0,11.0,193.0,280.0,103.0,433.0,0.0,0.0,12761.0,5192.0,986.0,182.0,512.0,261.0,3119.0,561.0,516.0,113.0,152.0,364.0,0.0,2677.0,3446.0,128.0,0.0,0.0,0.0,1365.0,1434.0,12.0,3361.0,641.0,98.0,578.0,60.0,31719.0,0.0,1158.0,0.0,8071.0,1284.0,0.0,0.0,8057.0,1029.0,18183.0,0.0,22328.0,0.0,152478.0,1703.0,4485.0,9774.0,16626.0,7693.0,4599.0,0
1650099600,1650103200,3693.0,29673.0,27076.0,18051.0,18302.0,23071.0,13332.0,214657.0,1712.0,3578.0,3492.0,11424.0,109744.0,1487.0,567.0,1306.0,73.0,1321.0,193.0,7.0,133.0,471.0,0.0,0.0,13413.0,5152.0,1014.0,118.0,534.0,253.0,2984.0,600.0,447.0,112.0,29.0,349.0,0.0,3004.0,3692.0,139.0,0.0,0.0,0.0,1424.0,1445.0,12.0,3613.0,640.0,97.0,577.0,55.0,31295.0,0.0,1156.0,0.0,7617.0,1436.0,0.0,0.0,7835.0,1102.0,17993.0,0.0,22928.0,0.0,172522.0,1708.0,4804.0,9742.0,18433.0,7558.0,4238.0,0
1650103200,1650106800,3579.0,27522.0,26317.0,17580.0,18002.0,23252.0,12941.0,209714.0,1670.0,3918.0,3436.0,11563.0,123582.0,1241.0,554.0,1357.0,63.0,1781.0,192.0,0.0,127.0,475.0,0.0,0.0,13590.0,5096.0,1001.0,70.0,547.0,253.0,2989.0,568.0,436.0,112.0,16.0,332.0,0.0,2969.0,3799.0,163.0,0.0,0.0,0.0,1308.0,1480.0,12.0,3627.0,639.0,97.0,578.0,57.0,30783.0,0.0,1203.0,0.0,6530.0,1680.0,0.0,0.0,7250.0,1147.0,17844.0,0.0,23520.0,0.0,184526.0,1712.0,4819.0,9405.0,18897.0,7508.0,4078.0,0
